start_date;end_date;status;ip_address;progress;duration_in_seconds;finished;recorded_date;response_id;recipient_last_name;recipient_first_name;recipient_email;external_reference;location_latitude;location_longitude;distribution_channel;user_language;q_recaptcha_score;q_relevant_id_duplicate;q_relevant_id_duplicate_score;q_relevant_id_fraud_score;q_relevant_id_last_start_date;intro;gender;age_5;edu;mzam;woj;home_ownership_1;home_ownership_2;home_ownership_3;changed_heating;media_weekly_1;media_weekly_2;media_weekly_3;media_daily_1;media_daily_2;media_daily_3;most_common_soc_med_1;most_common_soc_med_2;most_common_soc_med_3;most_common_soc_med_4;most_common_soc_med_5;most_common_soc_med_6;most_common_soc_med_7;most_common_soc_med_8;most_common_soc_med_9;most_common_soc_med_10;most_common_soc_med_11;active_soc_media;passive_soc_media;q5_eu_attitudes_1;financial_sit_1;financial_sit_2;financial_sit_3;security_1;security_2;security_3;security_4;security_5;security_6;q119_first_click;q119_last_click;q119_page_submit;q119_click_count;q120_first_click;q120_last_click;q120_page_submit;q120_click_count;q121_first_click;q121_last_click;q121_page_submit;q121_click_count;security_freedom_1;security_freedom_2;security_freedom_3;security_freedom_4;security_freedom_5;security_freedom_6;security_freedom_7;att_check_exp;finan_exp;effectiveness_exp;support_exp;acceptability_exp;attention_control;fin_control;effectiveness_contr;support_control;accept_control;nar_1;nar1_end;nar_2;nar2_end;nar_3;nar3_end;nar_4;nar4_end;OLDnar_5;nar5_end;OLDnar_6;nar6_end;OLDnar_7;nar7_end;OLDnar_8;nar8_end;q131;q132;q128_first_click;q128_last_click;q128_page_submit;q128_click_count;q1_sm_2;q1_sm_3;q1_sm_4;q1_sm_5;q1_sm_6;q1_comm;q2_sm_2;q2_sm_3;q2_sm_4;q2_sm_5;q2_sm_6;q2_comm;q3_sm_2;q3_sm_3;q3_sm_4;q3_sm_5;q3_sm_6;q3_comm;q4_sm_2;q4_sm_3;q4_sm_4;q4_sm_5;q4_sm_6;q4_comm;q5_sm_2;q5_sm_3;q5_sm_4;q5_sm_5;q5_sm_6;q5_comm;q6_sm_2;q6_sm_3;q6_sm_4;q6_sm_5;q6_sm_6;q6_comm;q7_sm_2;q7_sm_3;q7_sm_4;q7_sm_5;q7_sm_6;q7_comm;q8_sm_2;q8_sm_3;q8_sm_4;q8_sm_5;q8_sm_6;q8_comm;realistic;credibility;realistic_control;credible_control;political;political_6_text;institution_trust_1;institution_trust_2;institution_trust_3;institution_trust_4;institution_trust_5;sss_1;outro_2_comments;outro_3;q_language;q_terminate_flag;q_total_duration;create_new_field_or_choose_from_dropdown;id;survey_hash;gr;condition;q_ambiguous_text_present;q_ambiguous_text_questions;q_straightlining_count;q_straightlining_percentage;q_straightlining_questions;q_unanswered_percentage;q_unanswered_questions;att_merged;realist_merged;credib_merged;finan_burden_merged;effec_merged;support_merged;accep_merged;finan_sit_avg;trait_secur_avg;trait_free_avg;state_secur_avg;state_free_avg;antim_narr_intr;antim_narrat_endors_avg;main_narrat_endors_avg;engagement_total;relat_antim_interest;total_soc_media_mainstreamness;main_endorsement_soc_media;antim_endorsement_soc_media;Nar_5correct;nar_6correct;nar_7correct;nar_8correct;Mainstream_Interest_avg
12/20/2024 8:55:21;12/20/2024 9:38:38;0;89.231.29.117;100;2597;1;12/20/2024 9:38:39;R_8d7fKpbFPt05Nxm; ; ; ; ;50.0105;19.9548;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;43;4;1;9; ;1; ;2;9;7;7;3;1;1;1; ; ;1; ; ;1; ; ; ; ;5;4;41;2;2;1;4;4;4;6;4;6; ; ; ; ; ; ; ; ;0;0;1147,69;0;1;1;1;1;1;1;1; ; ; ; ; ;3;1;6;7;6;6;7;7;7;4;5;4;2;4;2;6;5;6;3;6;2; ; ;0;0;20,25;0;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ; ; ;4;4;2; ;4;4;2;1;1;4; ;4;PL; ;2597; ;b51b643cb71edb019d34d1995ce7c355;gtj3cm;3;control;0; ;2;,285714285714286;QID22, QID33;,0566037735849057;QID43, QID63, QID65;3;4;4;1;6;7;6;1,66666666666667;4;5,33333333333333;1;1;5,25;5,25;3;6;-,25;-4;-1;-3;2;4;4;4;3,5
12/20/2024 9:24:17;12/20/2024 9:41:16;0;46.171.132.85;100;1019;1;12/20/2024 9:41:17;R_8azIMg6kwLjU87L; ; ; ; ;51.2302;22.5239;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;46;4;2;7; ;1; ;2;1;1;4;5;3;2;1; ; ; ; ; ; ;1; ; ; ;5;6;40;4;4;4;6;7;6;6;6;6; ; ; ; ; ; ; ; ;0;0;140,479;0;2;2;2;2;2;2;2; ; ; ; ; ;3;1;6;6;6;5;6;6;2;6;6;7;1;8;6;8;7;8;7;9;7; ; ;0;0;17,654;0;1;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;1;0;0;0; ; ; ;7;6;2; ;6;4;3;3;2;7;bardzo ciekawa ankieta, nie mam żadnych uwag;4;PL; ;1019; ;a8165e071b1a8ad188f86929af01259b;gtj3cm;3;control;0; ;3;,428571428571429;QID22, QID33, QID9;0; ;3;7;6;1;6;6;6;4;6,33333333333333;6;2;2;6;3,75;6,75;9;-2,25;4;4;0;6;6;6;7;6,25
12/20/2024 9:31:32;12/20/2024 9:47:28;0;89.231.29.114;100;955;1;12/20/2024 9:47:29;R_2HGKdMsV5XiwlKm; ; ; ; ;50.0105;19.9548;anonymous;PL;1; ;0;5;10/14/1582 0:00:00;1;1;47;4;2;9; ;1; ;2;10;1;10;3;1;1;1; ; ;1; ; ;1;1; ; ; ;2;4;50;1;1;1;4;6;2;5;5;6; ; ; ; ; ; ; ; ;0;0;122,463;0;3;1;1;1;1;1;1; ; ; ; ; ;3;1;4;7;7;3;3;3;3;1;7;3;3;5;3;5;3;9;7;1;3; ; ;0;0;22,942;0;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ; ; ;3;4;1; ;6;1;3;3;3;5; ;4;PL; ;955; ;59211b653e3f2bf65a3172c33bd89388;gtj3cm;3;control;0; ;2;,285714285714286;QID33, QID9;,0377358490566038;QID43, QID63;3;3;4;1;4;7;7;1;4;5,33333333333333;1,5;1;2,5;4;4;7;-2,5;3;0;3;3;3;7;1;3,5
12/20/2024 9:35:22;12/20/2024 9:47:32;0;46.112.72.11;100;730;1;12/20/2024 9:47:32;R_831aSU3rE7wKglt; ; ; ; ;50.2525;19.0093;anonymous;PL;,5; ;0;0;10/14/1582 0:00:00;1;1;43;3;2;12; ;1; ;2;1;3;4;3;4;1;1; ; ;1; ; ;1;1; ; ; ;4;4;40;4;4;3;3;7;3;7;5;7; ; ; ; ; ; ; ; ;11,149;119,694;121,504;6;4;4;3;4;3;3;4; ; ; ; ; ;3;1;4;6;6;6;7;1;1;4;4;7;7;6;4;9;7;9;7;7;4; ; ;0;0;16,401;0;0;1;0;0;0; ;0;1;0;0;0; ;0;0;0;0;1; ;0;1;0;0;0; ;1;0;0;0;0; ;0;1;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ; ; ;6;5;4; ;4;5;4;1;4;2; ;4;PL; ;730; ;f6584b926310cc8bf71c6f17e2c9da8b;gtj3cm;3;control;0; ;1;,142857142857143;QID33;,0188679245283019;QID43;3;6;5;1;4;6;6;3,66666666666667;4,33333333333333;6,33333333333333;3,75;3,33333333333333;4,5;4,75;5,5;8;-3,25;4;3;1;4;7;7;5;5,75
12/20/2024 9:44:51;12/20/2024 10:00:25;0;94.254.234.16;100;934;1;12/20/2024 10:00:26;R_8gUPCv7mnGQZm4V; ; ; ; ;52.2481;21.0015;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;52;3;1;7; ;1; ;2;1;8;10;1;1;2;1; ; ;1; ; ; ; ; ; ; ;3;2;95;5;3;2;4;6;1;7;4;4; ; ; ; ;0;0;122,838;0; ; ; ; ;7;7;3;1;7;7;7;1;5;6;7;7; ; ; ; ; ;4;5;1;1;1;1;3;7;1;7;8;7;6;4;8;7; ; ;0;0;16,837;0;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;6;5; ; ;1; ;6;2;1;6;5;5; ;4;PL; ;934; ;785e22718f9e667aca9d20c3793258cf;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,0566037735849057;QID43, QID56, QID66;1;6;5;5;6;7;7;3,33333333333333;3,66666666666667;5;4,5;7;2,25;3,5;6,25;6;-3,5;2;3;-1;1;6;4;6;4,25
12/20/2024 9:51:47;12/20/2024 10:03:34;0;89.71.228.242;100;706;1;12/20/2024 10:03:34;R_8kB20opX9tjpceZ; ; ; ; ;50.0144;19.9904;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;38;4;4;6; ;1; ;2;1;1;4;4;4;4; ; ; ;1; ; ; ; ; ; ; ;6;4;60;1;1;1;5;6;5;6;6;6;0;0;122,564;0; ; ; ; ; ; ; ; ;6;6;6;6;6;6;6;2;4;2;1;1; ; ; ; ; ;3;4;7;6;3;2;4;2;7;4;8;4;5;3;8;6; ; ;0;0;155,285;0;0;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;5;4; ; ;2; ;6;3;4;3;1;7; ;4;PL; ;706; ;01eff3fa7ab19c3e1ba2c8e4d36ab96a;gtj3cm;1;obligatory;0; ;4;,571428571428571;QID22, QID33, QID6, QID9;,132075471698113;QID64, QID63, QID66, QID43, QID62, QID65, QID49;2;5;4;4;2;1;1;1;5,33333333333333;6;6;6;4,25;3,5;4,25;2;-2,75;0;1;-1;5;6;3;6;5
12/20/2024 9:57:50;12/20/2024 10:11:00;0;94.254.172.10;100;790;1;12/20/2024 10:11:01;R_87EwYS0rus02OWS; ; ; ; ;51.757;19.4937;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;53;4;1;14; ;1; ;2;2;2;4;3;1;3;1; ; ; ; ; ; ; ; ; ; ;1;6;92;5;5;5;1;3;2;3;3;3; ; ; ; ; ; ; ; ;0;0;121,515;0;6;6;5;6;6;6;5; ; ; ; ; ;3;1;6;6;6;4;4;4;4;4;4;5;4;7;5;7;5;7;5;7;4; ; ;0;0;17,659;0;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ; ; ;6;6;1; ;5;1;1;5;5;9;nie;4;PL; ;790; ;5950e1db0cc481ef44a365667fe758a4;gtj3cm;3;control;0; ;2;,285714285714286;QID33, QID9;0; ;3;6;6;1;6;6;6;5;2;3;5,75;5,66666666666667;4,25;4;4,75;8;-2,75;2;4;-2;5;5;5;5;5
12/20/2024 9:48:45;12/20/2024 10:18:22;0;212.33.86.150;100;1776;1;12/20/2024 10:18:23;R_2huXAyEIZg58BJj; ; ; ; ;53.1299;23.1621;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;38;4;2;10; ;1; ;2;3;1;7;5;1;3;1; ;1; ; ; ; ;1; ; ; ;3;5;91;3;3;2;2;2;1;3;2;5;300,346;358,922;367,118;2; ; ; ; ; ; ; ; ;7;7;6;7;6;6;7;2;4;1;2;5; ; ; ; ; ;3;5;2;4;2;1;2;4;4;5;4;3;7;4;7;3; ; ;0;0;16,497;0;1;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;6;4; ; ;3; ;7;3;1;6;5;4; ;4;PL; ;1776; ;2a148cecf2bf4eaf7e1fb9fe74af5d43;gtj3cm;1;obligatory;0; ;1;,142857142857143;QID33;,0566037735849057;QID43, QID56, QID64;2;6;4;4;1;2;5;2,66666666666667;1,66666666666667;3,33333333333333;6,75;6,33333333333333;2,25;3,5;3,75;6;-3,25;2;3;-1;2;2;5;5;3,5
12/20/2024 9:39:23;12/20/2024 10:18:41;0;37.248.169.108;100;2358;1;12/20/2024 10:18:42;R_8jUxziYhd4LHbQ7; ; ; ; ;52.3922;16.861;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;47;4;1;4; ;1; ;2;2;10;6;1;5;3; ; ; ; ; ; ; ; ; ; ;1;1;1;0;1;1;1;5;5;3;5;5;5; ; ; ; ; ; ; ; ;4,793;96,563;130,821;16;3;4;4;5;5;4;4; ; ; ; ; ;3;1;1;2;4;1;1;3;6;1;1;1;4;1;1;1;3;1;2;4;3; ; ;21,31;21,31;30,462;1;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ; ; ;5;4;2; ;5;1;1;1;1;6;Wymyślone ale poniekąd prawdziwe do tego zmierza;4;PL; ;2358; ;e7222083444149eb14d4f255bdfe9668;gtj3cm;3;control;0; ;2;,285714285714286;QID33, QID9;0; ;3;5;4;1;1;2;4;1;4,33333333333333;5;4;4,33333333333333;1,5;3;2,25;8;-,25;-4;0;-4;1;1;1;2;1,25
12/20/2024 9:25:10;12/20/2024 10:23:50;0;94.240.0.8;100;3520;1;12/20/2024 10:23:51;R_2v0Wf6ql6noUJF8; ; ; ; ;52.2624;21.1865;anonymous;PL;1; ;0;75;10/14/1582 0:00:00;1;1;26;3;2;7; ;1; ;2;4;2;5;4;3;2;1; ; ; ; ; ; ; ; ; ; ;4;5;61;3;2;2;7;6;7;5;6;6; ; ; ; ;8,191;84,565;121,918;17; ; ; ; ;6;2;6;6;6;7;6;1;4;3;1;1; ; ; ; ; ;6;5;4;5;6;6;7;7;5;2;5;3;5;2;7;6; ; ;0;0;17,363;0;0;1;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;0;1;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;0;0;1;0;0; ;0;0;1;0;0; ;2;2; ; ;4; ;4;2;2;4;2;5; ;4;PL; ;3520; ;4a7dfed9f5a22b509cef45234d5264af;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,0545454545454545;QID43, QID70, QID71;1;2;2;4;3;1;1;2,33333333333333;6,66666666666667;5,66666666666667;5;6,33333333333333;5,75;5,75;3,25;8;,25;0;0;0;3;3;3;5;3,5
12/20/2024 10:07:43;12/20/2024 10:25:49;0;83.230.43.239;100;1086;1;12/20/2024 10:25:49;R_2jLAyKYsQm56sA9; ; ; ; ;50.6785;17.8787;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;44;4;1;8; ;1; ;2;10;1;10;4;1;1;1; ; ; ; ; ; ; ; ; ; ;3;5;61;4;3;3;4;7;4;5;5;5; ; ; ; ; ; ; ; ;0;0;412,977;0;1;1;1;1;1;1;2; ; ; ; ; ;3;1;1;2;3;5;6;7;7;3;4;7;5;8;6;7;7;9;7;8;7; ; ;0;0;48,131;0;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ; ; ;4;6;1; ;7;5;4;6;5;6; ;4;PL; ;1086; ;c9792d46117f39100376331d6e61271f;gtj3cm;3;control;0; ;1;,142857142857143;QID33;,113207547169811;QID56, QID64, QID63, QID43, QID62, QID49;3;4;6;1;1;2;3;3,33333333333333;5;5;1;1,33333333333333;5,5;5,5;6,75;3;-2,5;3;3;0;6;5;7;6;6
12/20/2024 10:19:32;12/20/2024 10:29:36;0;213.5.6.55;100;603;1;12/20/2024 10:29:37;R_8imwl4ot6fU0Hd8; ; ; ; ;50.6894;17.9551;anonymous;PL;1; ;0;10;10/14/1582 0:00:00;1;2;31;3;1;8; ;1; ;2;10;2;10;4;1;1;1;1;1;1; ; ;1;1; ; ; ;1;4;79;3;3;2;6;6;5;5;5;5; ; ; ; ; ; ; ; ;1,413;74,292;158,96;20;3;4;4;4;4;4;4; ; ; ; ; ;3;1;5;5;7;3;5;3;5;3;4;2;5;5;4;5;4;4;5;5;5; ; ;0;0;19,301;0;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ; ; ;5;5;1; ;6;5;5;5;5;5; ;4;PL; ;603; ;6cb3525f278a472191002f9c406f43f4;gtj3cm;3;control;0; ;1;,142857142857143;QID33;,0943396226415094;QID56, QID63, QID43, QID62, QID49;3;5;5;1;5;5;7;2,66666666666667;5,66666666666667;5;3,75;4;2,75;4,75;4,5;4;-2;4;4;0;3;3;2;3;2,75
12/20/2024 10:19:54;12/20/2024 10:36:45;0;178.212.221.58;100;1010;1;12/20/2024 10:36:46;R_2YLAJrfw45uKDSz; ; ; ; ;51.4373;22.6535;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;58;3;1;3; ;1; ;2;9;1;9;4;1;1;1; ; ;1; ;1;1; ; ; ; ;3;6;85;3;2;1;7;7;7;5;6;5; ; ; ; ;10,271;110,679;121,979;20; ; ; ; ;6;6;4;5;6;6;7;1;4;3;5;5; ; ; ; ; ;4;4;5;5;1;3;5;7;7;6;7;7;8;7;9;7; ; ;0;0;16,283;0;0;1;0;0;0; ;0;0;0;0;1; ;0;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;0;1;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;6;6; ; ;1; ;6;4;2;5;5;6; ;4;PL; ;1010; ;83c75b0a71dd312b7941afce36e7dec8;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,0754716981132075;QID43, QID62, QID64, QID66;1;6;6;4;3;5;5;2;7;5,33333333333333;5,25;6,33333333333333;3,75;4,75;6,75;5;-4;1;1;0;5;5;6;7;5,75
12/20/2024 10:36:19;12/20/2024 10:55:28;0;46.134.3.246;100;1149;1;12/20/2024 10:55:29;R_2vfgV6v6piw5KH4; ; ; ; ;50.3167;19.0688;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;63;3;3;12; ;1; ;2;2;10;10;1;1;1; ; ; ; ; ; ; ; ; ; ;1;1;1;40;1;1;1;7;6;7;6;7;6; ; ; ; ;20,993;20,993;127,544;1; ; ; ; ;7;7;7;7;7;7;7;1;5;1;1;2; ; ; ; ; ;3;4;4;4;4;3;5;6;4;2;9;7;1;1;7;6; ; ;0;0;20,656;0;0;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;0;0;1;0;0;"Bzdura totalna Fake news Jak w Polsce mozna ograniczyć prędkośc do 130 km  &gt; Jeżeli bliska mi rodzina 2 tygodnie temu zginęła w wypadku samochodowym gdzie pojazd nadjeżdxający z przeciwka na drodze pędził 120 km na godzinę a ograniczenie było do 70 km . to chuba te zakaz dotyczy ? No własnie czego ? Autostrad ?";1;0;0;0;0; ;2;6; ; ;1; ;7;1;1;2;3;5; ;4;PL; ;1149; ;d50fb1016b6d6710a9071c747ef8c64c;gtj3cm;2;voluntary;0; ;4;,571428571428571;QID22, QID33, QID6, QID9;,0555555555555556;QID43, QID49, QID63;1;2;6;5;1;1;2;1;6,66666666666667;6,33333333333333;7;7;4;4,25;4;6;-1,25;3;1;2;2;7;1;5;3,75
12/20/2024 10:45:17;12/20/2024 10:56:37;0;95.175.23.94;100;679;1;12/20/2024 10:56:37;R_8QEt3hJ49ekOJyE; ; ; ; ;52.4526;20.9606;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;54;4;1;7;1;1; ;2;10;1;10;4;1;1;1; ;1; ; ; ; ; ; ; ; ;1;6;75;1;1;1;7;7;7;7;7;7; ; ; ; ;0;0;189,473;0; ; ; ; ;3;3;3;3;3;1;3;1;2;6;6;6; ; ; ; ; ;4;4;4;4;4;4;6;4;6;4;9;7;9;7;9;7; ; ;0;0;17,458;0;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;3;3; ; ;7; ;5;2;2;4;3;5; ;4;PL; ;679; ;42c2cd6cf6c23ed1c5f099fbbb39b06b;gtj3cm;2;voluntary;0; ;3;,428571428571429;QID12, QID33, QID9;,132075471698113;QID56, QID64, QID63, QID43, QID62, QID65, QID49;1;3;3;2;6;6;6;1;7;7;3;2,33333333333333;4,5;4;6,25;2;-3,75;2;2;0;4;7;7;7;6,25
12/20/2024 10:53:53;12/20/2024 11:11:50;0;176.97.248.205;100;1076;1;12/20/2024 11:11:51;R_2mr7lzXq2u5YmKE; ; ; ; ;53.9888;20.4019;anonymous;PL;1; ;0;25;10/14/1582 0:00:00;1;1;51;2;1;14; ;1; ;2;10;6;10;2;1;1;1; ; ; ; ; ; ; ; ; ; ;2;3;50;3;3;1;7;5;7;7;7;7;0;0;160,011;0; ; ; ; ; ; ; ; ;4;4;4;4;4;4;4;2;5;1;1;1; ; ; ; ; ;6;7;1;7;5;7;1;7;9;1;8;7;1;4;6;4; ; ;0;0;40,916;0;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;4;4; ; ;1; ;4;4;4;4;4;4; ;4;PL; ;1076; ;3744a6367d9b15c24c3c76203ba43747;gtj3cm;1;obligatory;0; ;3;,428571428571429;QID10, QID22, QID33;,132075471698113;QID64, QID67, QID63, QID66, QID43, QID62, QID65;2;4;4;5;1;1;1;2,33333333333333;6,33333333333333;7;4;4;3,25;7;4;2;-2,75;-2;0;-2;7;6;1;4;4,5
12/20/2024 11:00:40;12/20/2024 11:15:12;0;31.0.25.4;100;871;1;12/20/2024 11:15:13;R_2jUm76wQiq0gSHJ; ; ; ; ;52.2055;21.0117;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;61;4;1;10; ;1; ;2;7;2;10;4;1;1;1; ; ; ; ; ; ; ; ; ; ;2;5;51;1;1;3;2;6;5;3;4;6;0;0;128,999;0; ; ; ; ; ; ; ; ;6;6;7;6;7;6;6;2;4;2;2;1; ; ; ; ; ;6;4;7;1;3;2;2;4;7;3;8;6;9;6;8;5; ; ;0;0;21,926;0;0;0;0;1;0; ;0;0;0;1;0; ;0;0;0;1;0; ;0;0;0;0;1; ;0;0;0;1;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;2;2; ; ;1; ;6;3;2;4;4;5; ;4;PL; ;871; ;1e93a25ab8a5136074550d8c5af386b7;gtj3cm;1;obligatory;0; ;1;,142857142857143;QID33;,0188679245283019;QID43;2;2;2;4;2;2;1;1,66666666666667;4,33333333333333;4,33333333333333;6,25;6,33333333333333;4,5;2,75;5;8;-3,5;4;3;1;5;6;7;6;6
12/20/2024 11:30:40;12/20/2024 11:44:18;0;91.150.169.138;100;817;1;12/20/2024 11:44:18;R_8D6meBiEIYGVKam; ; ; ; ;50.0421;21.9701;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;35;4;1;9; ;1; ;2;4;1;9;6;1;1;1; ; ; ; ; ;1;1; ; ; ;4;6;20;2;2;1;5;7;5;7;7;6; ; ; ; ;0;0;123,059;0; ; ; ; ;5;6;5;7;7;7;7;1;5;4;2;2; ; ; ; ; ;3;3;1;1;3;5;4;3;8;3;7;2;7;3;8;4; ; ;0;0;19,802;0;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;0; ;1;0;0;0;0; ;3;3; ; ;7; ;4;2;4;2;1;3; ;4;PL; ;817; ;f570fdc6125f3ea1522735154105313d;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,132075471698113;QID56, QID64, QID63, QID66, QID43, QID62, QID49;1;3;3;5;4;2;2;1,66666666666667;5,66666666666667;6,66666666666667;5,75;7;2,75;3;3;2;-4,75;0;0;0;6;5;5;6;5,5
12/20/2024 11:24:30;12/20/2024 11:47:01;0;37.31.144.35;100;1350;1;12/20/2024 11:47:02;R_2GWDYwJCLpgMa1J; ; ; ; ;54.387;18.6139;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;34;3;2;14; ;1; ;2;2;2;2;3;1;1;1; ; ; ; ; ; ; ; ; ; ;2;6;50;4;3;2;6;6;6;6;6;6; ; ; ; ;0;0;286,393;0; ; ; ; ;4;4;4;4;4;4;4;1;1;6;4;4; ; ; ; ; ;4;4;3;3;4;3;5;5;6;4;6;4;6;4;7;4; ; ;0;0;145,584;0;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;6;6; ; ;4; ;4;4;4;4;4;5; ;4;PL; ;1350; ;662e5d8f44017e5f13509edf90938df8;gtj3cm;2;voluntary;0; ;5;,714285714285714;QID2, QID12, QID10, QID22, QID33;,0188679245283019;QID43;1;6;6;1;6;4;4;3;6;6;4;4;4;3,75;4;8;-2,25;0;4;-4;4;4;4;5;4,25
12/20/2024 11:39:17;12/20/2024 11:52:25;0;45.93.228.76;100;787;1;12/20/2024 11:52:26;R_2wh1jxzqX62CHY3; ; ; ; ;49.7897;20.1258;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;43;4;1;6; ;1; ;2;1;1;9;3;2;3;1; ; ;1; ; ;1; ; ; ; ;2;4;100;2;2;2;4;5;5;6;5;5; ; ; ; ;2,396;135,127;135,66;28; ; ; ; ;6;6;7;7;7;7;6;1;5;4;2;2; ; ; ; ; ;4;3;4;2;3;2;5;5;7;6;7;5;7;5;7;4; ; ;10,697;10,697;16,288;1;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;3;2; ; ;3; ;6;3;2;5;5;3; ;4;PL; ;787; ;3c2106e42658594a885fd231a44d3ed6;gtj3cm;2;voluntary;0; ;2;,285714285714286;QID33, QID9;,113207547169811;QID67, QID63, QID66, QID43, QID62, QID65;1;3;2;5;4;2;2;2;4,66666666666667;5,33333333333333;6,5;6,66666666666667;4;3;5;3;-3;3;1;2;5;5;5;5;5
